0.95	937
0.95	939
0.95	939
0.95	937
0.95	938
0.95	939
0.95	938
0.95	938
0.95	938.3 <- avarege
0.955	938
0.955	939
0.955	939
0.955	939
0.955	939
0.955	938
0.955	939
0.955	939
0.955	938
0.955	939
0.955	938.7 <- avarege
0.96	938
0.96	939
0.96	939
0.96	939
0.96	938
0.96	940
0.96	939
0.96	939
0.96	939
0.96	938
0.96	938.8 <- avarege
0.965	939
0.965	940
0.965	945
0.965	939
0.965	939
0.965	939
0.965	939
0.965	939
0.965	939
0.965	938
0.965	939.6 <- avarege
0.97	938
0.97	939
0.97	929
0.97	939
0.97	939
0.97	939
0.97	939
0.97	940
0.97	939
0.97	943
0.97	938.4 <- avarege
0.975	945
0.975	939
0.975	939
0.975	939
0.975	939
0.975	940
0.975	940
0.975	943
0.975	939
0.975	940
0.975	940.3 <- avarege
0.98	939
0.98	940
0.98	939
0.98	940
0.98	940
0.98	940
0.98	939
0.98	933
0.98	939
0.98	940
0.98	938.9 <- avarege
0.985	940
0.985	939
0.985	940
0.985	940
0.985	941
0.985	941
0.985	940
0.985	940
0.985	940
0.985	939
0.985	940.0 <- avarege
0.99	941
0.99	940
0.99	941
0.99	941
0.99	940
0.99	941
0.99	940
0.99	941
0.99	940
0.99	939
0.99	940.4 <- avarege
0.995	941
0.995	940
0.995	941
0.995	941
0.995	940
0.995	941
0.995	941
0.995	939
0.995	940
0.995	940
0.995	940.4 <- avarege
